Range;class;model;precision;recall;f1_score;roc_auc;accuracy;номер комбинации;RSI__h_bound;RSI__period;SMA__ma_long;SMA__ma_longest;SMA__ma_short;EMA__ema_long;EMA__ema_longest;EMA__ema_short;RSIEMA__h_bound;RSIEMA__period;ROC__roc_high;ROC__roc_low;MOM__mom_high;MOM__mom_low;STOCH__stoch_d;STOCH__stoch_k;STOCH__stoch_period;SHIFT1__num_shifts;SHIFT2__num_shifts;CORRELATION_REMOVER__threshold;DEPENDENCIES_REMOVER__correlation_threshold;DATAPREPROCESSOR__apply_balancing;DATAPREPROCESSOR__apply_scaling;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
0,03;0;RandomForestClassifier;0.41835518474374256;0.2345472769796191;0.30057803468208094;0.4446821700433542;0.562943143812709;60;70;21;34;200;8;21;200;5;70;8;14;9;14;14;5;13;5;8;1;0.03;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.6047955839227186;0.7822400713966979;0.6821675260239323;0.5553178299566459;0.562943143812709;60;70;21;34;200;8;21;200;5;70;8;14;9;14;14;5;13;5;8;1;0.03;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.4235996022538946;0.4269963247577681;0.4252911813643927;0.4741549633959232;0.5379264214046823;61;70;13;34;200;8;34;200;13;70;13;21;9;14;14;3;8;3;5;1;0.03;0.3;FALSE;TRUE;100;10;4;log2;10
0,03;1;RandomForestClassifier;0.6152983400628085;0.6120035698348951;0.6136465324384788;0.5258450366040768;0.5379264214046823;61;70;13;34;200;8;34;200;13;70;13;21;9;14;14;3;8;3;5;1;0.03;0.3;FALSE;TRUE;100;10;4;log2;10
0,03;0;RandomForestClassifier;0.3939393939393939;0.004343468092215168;0.008592200925313946;0.402519533530044;0.5986622073578596;62;70;21;34;200;13;34;134;5;70;21;21;5;14;5;5;5;5;5;1;0.01;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.5995700080623488;0.9955377063810799;0.7484065749748406;0.597480466469956;0.5986622073578596;62;70;21;34;200;13;34;134;5;70;21;21;5;14;5;5;5;5;5;1;0.01;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.42031463748290016;0.41062479117941864;0.41541321615683624;0.47146245448810875;0.537257525083612;63;70;21;34;200;8;21;200;13;80;13;21;9;14;5;5;13;3;5;1;0.03;0.5;FALSE;TRUE;200;5;4;sqrt;10
0,03;1;RandomForestClassifier;0.6123928806855636;0.6218206157965194;0.6170707406177349;0.5285375455118912;0.537257525083612;63;70;21;34;200;8;21;200;13;80;13;21;9;14;5;5;13;3;5;1;0.03;0.5;FALSE;TRUE;200;5;4;sqrt;10
0,03;0;RandomForestClassifier;0.47694103911266783;0.2729702639492148;0.3472163195920102;0.408430544392367;0.5890301003344481;64;70;21;34;200;8;34;134;13;80;21;21;9;14;5;5;5;3;5;1;0.03;0.8;FALSE;FALSE;200;5;1;sqrt;10
0,03;1;RandomForestClassifier;0.6223533495314127;0.8000892458723784;0.7001171417415072;0.5915694556076331;0.5890301003344481;64;70;21;34;200;8;34;134;13;80;21;21;9;14;5;5;5;3;5;1;0.03;0.8;FALSE;FALSE;200;5;1;sqrt;10
0,03;0;RandomForestClassifier;0.4328156650911546;0.4283327764784497;0.43056255247691017;0.45891659596026013;0.5463545150501672;65;70;13;21;200;5;21;200;5;80;13;14;5;14;5;3;5;5;5;1;0.03;0.3;FALSE;TRUE;200;5;1;sqrt;10
0,03;1;RandomForestClassifier;0.6208730334588966;0.6251673360107095;0.6230127848804892;0.5410834040397399;0.5463545150501672;65;70;13;21;200;5;21;200;5;80;13;14;5;14;5;3;5;5;5;1;0.03;0.3;FALSE;TRUE;200;5;1;sqrt;10
0,03;0;RandomForestClassifier;0.4420671494404213;0.448713665218844;0.4453656110097828;0.4546354106331403;0.5525083612040134;66;70;13;21;200;8;21;200;13;80;8;14;9;21;5;5;5;3;3;3;0.03;0.5;FALSE;FALSE;100;10;1;log2;10
0,03;1;RandomForestClassifier;0.6281271129141311;0.6218206157965194;0.6249579549276825;0.5453645893668597;0.5525083612040134;66;70;13;21;200;8;21;200;13;80;8;14;9;21;5;5;5;3;3;3;0.03;0.5;FALSE;FALSE;100;10;1;log2;10
0,03;0;RandomForestClassifier;0.4336865180854951;0.39659204811226195;0.4143106457242583;0.45984554470620354;0.5510367892976589;67;70;21;21;200;13;21;134;5;80;8;14;5;21;14;3;5;5;3;1;0.03;0.5;FALSE;TRUE;100;10;1;log2;10
0,03;1;RandomForestClassifier;0.6188265090755594;0.6541722445336903;0.6360086767895878;0.5401544552937965;0.5510367892976589;67;70;21;21;200;13;21;134;5;80;8;14;5;21;14;3;5;5;3;1;0.03;0.5;FALSE;TRUE;100;10;1;log2;10
0,03;0;RandomForestClassifier;0.4891304347826087;0.015035081857667892;0.029173419773095625;0.4307137597425377;0.5993311036789297;68;70;13;34;200;13;34;200;5;80;21;21;5;21;14;3;8;3;3;1;0.01;0.8;FALSE;FALSE;100;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.6007043207368279;0.9895136099955377;0.7475769068689423;0.5692862402574622;0.5993311036789297;68;70;13;34;200;13;34;200;5;80;21;21;5;21;14;3;8;3;3;1;0.01;0.8;FALSE;FALSE;100;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.4228089475614228;0.38523220848646844;0.40314685314685317;0.4703545219971097;0.5432775919732441;69;70;21;34;200;8;34;134;5;80;13;21;5;14;14;5;5;3;5;3;0.03;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6124684077506318;0.6488174921909862;0.6301191765980498;0.5296454780028903;0.5432775919732441;69;70;21;34;200;8;34;134;5;80;13;21;5;14;14;5;5;3;5;3;0.03;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.45307068366164543;0.2612763113932509;0.3314261496079678;0.43081812344227866;0.5779264214046823;70;70;21;21;200;13;34;134;13;80;8;14;9;14;5;5;13;3;3;3;0.03;0.8;FALSE;TRUE;200;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.6154113758914593;0.7893797411869701;0.6916234972143486;0.5691818765577215;0.5779264214046823;70;70;21;21;200;13;34;134;13;80;8;14;9;14;5;5;13;3;3;3;0.03;0.8;FALSE;TRUE;200;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.4565448740688187;0.4300033411293017;0.44287680660701995;0.4284106019802565;0.5668227424749164;71;70;21;34;200;13;34;134;13;70;13;14;9;14;5;5;8;5;3;1;0.03;0.3;FALSE;TRUE;200;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6335910652920962;0.6581883087907184;0.6456555044867586;0.5715893980197435;0.5668227424749164;71;70;21;34;200;13;34;134;13;70;13;14;9;14;5;5;8;5;3;1;0.03;0.3;FALSE;TRUE;200;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.3973941368078176;0.4076177748078851;0.4024410357908626;0.49580677836266174;0.5153177257525083;72;70;21;21;200;5;21;200;5;80;13;14;9;14;14;5;13;3;3;1;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.5975028376844495;0.5872378402498885;0.5923258692472151;0.5041932216373383;0.5153177257525083;72;70;21;21;200;5;21;200;5;80;13;14;9;14;14;5;13;3;3;1;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.4607792207792208;0.29635816906114265;0.3607157381049207;0.4132621364173701;0.5793979933110368;73;70;13;34;200;5;34;134;13;80;8;21;5;21;14;5;5;5;8;1;0.03;0.8;FALSE;TRUE;100;10;4;log2;10
0,03;1;RandomForestClassifier;0.6205405405405405;0.7684069611780455;0.6866028708133971;0.5867378635826299;0.5793979933110368;73;70;13;34;200;5;34;134;13;80;8;21;5;21;14;5;5;5;8;1;0.03;0.8;FALSE;TRUE;100;10;4;log2;10
0,03;0;RandomForestClassifier;0.43354885057471265;0.4032743067156699;0.4178639432231262;0.4596491173141912;0.5501003344481605;74;70;21;21;200;8;21;134;5;80;8;14;5;21;5;3;13;3;5;3;0.03;0.5;FALSE;FALSE;200;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6192709443615434;0.6481481481481481;0.6333805734219994;0.5403508826858088;0.5501003344481605;74;70;21;21;200;8;21;134;5;80;8;14;5;21;5;3;13;3;5;3;0.03;0.5;FALSE;FALSE;200;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.34285714285714286;0.012028065486134313;0.023240800516462233;0.4116559045328584;0.5951839464882943;75;70;21;34;200;5;34;200;5;70;13;21;9;14;5;5;5;3;8;1;0.01;0.8;FALSE;FALSE;300;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.5987788331071913;0.9846050870147256;0.744684441444482;0.5883440954671416;0.5951839464882943;75;70;21;34;200;5;34;200;5;70;13;21;9;14;5;5;5;3;8;1;0.01;0.8;FALSE;FALSE;300;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.3980019336126329;0.41262946876044104;0.40518372703412076;0.4927597310577276;0.5149163879598663;76;70;21;34;200;5;21;134;5;80;8;21;5;14;14;3;5;5;8;1;0.01;0.5;FALSE;FALSE;100;5;2;log2;10
0,03;1;RandomForestClassifier;0.5978956999085087;0.5832217759928603;0.5904675852721933;0.5072402689422724;0.5149163879598663;76;70;21;34;200;5;21;134;5;80;8;21;5;14;14;3;5;5;8;1;0.01;0.5;FALSE;FALSE;100;5;2;log2;10
0,03;0;RandomForestClassifier;0.39361702127659576;0.40795188773805546;0.400656275635767;0.5004630020993504;0.5113043478260869;77;70;21;21;200;8;34;134;13;70;21;21;9;21;5;3;13;3;8;3;0.01;0.5;FALSE;FALSE;300;5;1;log2;10
0,03;1;RandomForestClassifier;0.5947861879716442;0.5803212851405622;0.5874647092038396;0.49953699790064965;0.5113043478260869;77;70;21;21;200;8;34;134;13;70;21;21;9;21;5;3;13;3;8;3;0.01;0.5;FALSE;FALSE;300;5;1;log2;10
0,03;0;RandomForestClassifier;0.41710526315789476;0.42365519545606417;0.4203547157301508;0.47411988973826025;0.5321739130434783;78;70;13;34;200;5;21;134;13;70;13;21;5;14;14;3;13;5;3;3;0.03;0.5;FALSE;TRUE;300;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.6110484780157835;0.6046407853636769;0.6078277447572054;0.5258801102617396;0.5321739130434783;78;70;13;34;200;5;21;134;13;70;13;21;5;14;14;3;13;5;3;3;0.03;0.5;FALSE;TRUE;300;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.3904494382022472;0.4179752756431674;0.4037437469743424;0.4984077081239537;0.505685618729097;79;70;13;21;200;13;21;200;13;80;21;21;5;21;14;3;8;5;8;3;0.01;0.5;FALSE;FALSE;100;2;1;log2;10
0,03;1;RandomForestClassifier;0.5921329899321002;0.5642570281124498;0.5778590197646521;0.5015922918760464;0.505685618729097;79;70;13;21;200;13;21;200;13;80;21;21;5;21;14;3;8;5;8;3;0.01;0.5;FALSE;FALSE;100;2;1;log2;10
0,03;0;RandomForestClassifier;0.43685636856368565;0.2692950217173405;0.333195535345184;0.43626203220276133;0.568428093645485;80;70;13;21;200;13;34;134;5;80;21;14;9;14;14;3;5;3;3;1;0.03;0.8;FALSE;FALSE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6115452930728241;0.7681838464970995;0.6809731012658228;0.5637379677972386;0.568428093645485;80;70;13;21;200;13;34;134;5;80;21;14;9;14;14;3;5;3;3;1;0.03;0.8;FALSE;FALSE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.4127611518915867;0.4884731039091213;0.44743687834736035;0.488139773706699;0.5169230769230769;81;70;21;34;200;13;21;134;5;70;13;21;9;21;5;5;8;5;5;3;0.01;0.3;FALSE;FALSE;200;2;1;log2;10
0,03;1;RandomForestClassifier;0.6107297228578693;0.535921463632307;0.5708853238265003;0.5118602262933011;0.5169230769230769;81;70;21;34;200;13;21;134;5;70;13;21;9;21;5;5;8;5;5;3;0.01;0.3;FALSE;FALSE;200;2;1;log2;10
0,03;0;RandomForestClassifier;0.43657331136738053;0.2656197794854661;0.3302866638969672;0.4461005845410822;0.568695652173913;82;70;13;34;200;13;21;200;5;70;8;14;9;21;14;3;8;5;3;1;0.03;0.8;FALSE;TRUE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6112486735054828;0.7710843373493976;0.6819258089976322;0.5538994154589177;0.568695652173913;82;70;13;34;200;13;21;200;5;70;8;14;9;21;14;3;8;5;3;1;0.03;0.8;FALSE;TRUE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.423728813559322;0.4259939859672569;0.42485838053982006;0.47371402676451807;0.5381939799331104;83;70;21;34;200;13;34;200;13;80;21;14;5;21;5;3;13;3;3;1;0.03;0.5;FALSE;TRUE;100;5;2;sqrt;10
0,03;1;RandomForestClassifier;0.6153157187639946;0.6131191432396251;0.6142154671434957;0.5262859732354819;0.5381939799331104;83;70;21;34;200;13;34;200;13;80;21;14;5;21;5;3;13;3;3;1;0.03;0.5;FALSE;TRUE;100;5;2;sqrt;10
0,03;0;RandomForestClassifier;0.2391304347826087;0.0036752422318743734;0.007239223428759461;0.43701397265939435;0.5963879598662207;84;70;13;34;200;8;34;200;5;80;8;21;5;21;14;5;8;3;5;1;0.01;0.8;FALSE;FALSE;300;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.5986000807645713;0.9921909861668898;0.7467047267231971;0.5629860273406058;0.5963879598662207;84;70;13;34;200;8;34;200;5;80;8;21;5;21;14;5;8;3;5;1;0.01;0.8;FALSE;FALSE;300;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.4224629418472064;0.24757768125626461;0.31219717716452494;0.44222746127994916;0.5632107023411371;85;70;21;21;200;13;21;134;5;70;13;14;9;14;14;5;8;3;5;3;0.03;0.8;FALSE;FALSE;100;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.6063625240342597;0.7739848282016957;0.679996079584436;0.5577725387200507;0.5632107023411371;85;70;21;21;200;13;21;134;5;70;13;14;9;14;14;5;8;3;5;3;0.03;0.8;FALSE;FALSE;100;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.4604519774011299;0.43568326094219845;0.447725321888412;0.42456975692054333;0.5696321070234114;86;70;21;21;200;5;34;200;5;70;13;21;5;21;14;3;8;3;5;3;0.03;0.3;FALSE;FALSE;100;10;1;log2;10
0,03;1;RandomForestClassifier;0.6362265776437648;0.6590807675145025;0.6474520547945205;0.5754302430794567;0.5696321070234114;86;70;21;21;200;5;34;200;5;70;13;21;5;21;14;3;8;3;5;3;0.03;0.3;FALSE;FALSE;100;10;1;log2;10
0,03;0;RandomForestClassifier;0.45121951219512196;0.012362178416304711;0.024065040650406506;0.4025552408244554;0.5985284280936455;87;70;21;21;200;5;21;134;13;70;8;14;9;21;14;3;8;3;8;1;0.01;0.8;FALSE;TRUE;100;10;2;log2;10
0,03;1;RandomForestClassifier;0.6001623157040443;0.9899598393574297;0.7472842105263158;0.5974447591755446;0.5985284280936455;87;70;21;21;200;5;21;134;13;70;8;14;9;21;14;3;8;3;8;1;0.01;0.8;FALSE;TRUE;100;10;2;log2;10
0,03;0;RandomForestClassifier;0.3832069055715407;0.4894754426996325;0.4298708920187793;0.5102256671188596;0.480133779264214;88;70;13;21;200;13;21;200;5;80;13;21;5;14;5;3;5;5;5;1;0.01;0.3;FALSE;FALSE;100;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.5815991237677984;0.4738955823293173;0.5222522744037374;0.48977433288114036;0.480133779264214;88;70;13;21;200;13;21;200;5;80;13;21;5;14;5;3;5;5;5;1;0.01;0.3;FALSE;FALSE;100;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.5373831775700935;0.03842298696959572;0.07171811661989398;0.42544697108961516;0.6017391304347826;89;70;21;34;200;5;21;200;5;80;8;21;9;21;5;5;13;5;5;3;0.01;0.8;FALSE;FALSE;100;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.6036358628288114;0.9779116465863453;0.7464872690113259;0.5745530289103848;0.6017391304347826;89;70;21;34;200;5;21;200;5;80;8;21;9;21;5;5;13;5;5;3;0.01;0.8;FALSE;FALSE;100;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.4224137931034483;0.03274306715669897;0.06077519379844961;0.4070182053528738;0.5947826086956521;90;70;21;34;200;13;21;134;5;80;21;14;5;14;14;5;8;3;3;1;0.01;0.8;FALSE;FALSE;300;10;4;log2;10
0,03;1;RandomForestClassifier;0.6003037415435593;0.9701026327532352;0.7416631130063965;0.5929817946471262;0.5947826086956521;90;70;21;34;200;13;21;134;5;80;21;14;5;14;14;5;8;3;3;1;0.01;0.8;FALSE;FALSE;300;10;4;log2;10
0,03;0;RandomForestClassifier;0.38095238095238093;0.008018710324089542;0.015706806282722512;0.4255628893418274;0.5975919732441471;91;70;21;21;200;13;21;200;5;70;13;21;9;21;5;3;13;5;8;1;0.01;0.8;FALSE;TRUE;100;2;2;log2;10
0,03;1;RandomForestClassifier;0.5994333513221802;0.9912985274431058;0.7470993778375652;0.5744371106581727;0.5975919732441471;91;70;21;21;200;13;21;200;5;70;13;21;9;21;5;3;13;5;8;1;0.01;0.8;FALSE;TRUE;100;2;2;log2;10
0,03;0;RandomForestClassifier;0.4191397132377459;0.4199799532241898;0.41955941255006673;0.47420073433280957;0.5347157190635452;92;70;13;34;200;5;21;200;13;70;8;21;9;21;14;5;13;3;3;1;0.03;0.5;FALSE;TRUE;100;10;2;log2;10
0,03;1;RandomForestClassifier;0.612153708668454;0.6113342257920571;0.6117436927885689;0.5257992656671905;0.5347157190635452;92;70;13;34;200;5;21;200;13;70;8;21;9;21;14;5;13;3;3;1;0.03;0.5;FALSE;TRUE;100;10;2;log2;10
0,03;0;RandomForestClassifier;0.4630281690140845;0.4393585031740728;0.4508829075947197;0.43029026675808923;0.571505016722408;93;70;21;34;200;13;21;134;13;70;8;21;5;21;14;3;8;5;8;1;0.03;0.3;FALSE;TRUE;300;10;4;log2;10
0,03;1;RandomForestClassifier;0.6379719525350593;0.6597501115573404;0.6486782932982341;0.5697097332419108;0.571505016722408;93;70;21;34;200;13;21;134;13;70;8;21;5;21;14;3;8;5;8;1;0.03;0.3;FALSE;TRUE;300;10;4;log2;10
0,03;0;RandomForestClassifier;0.5652173913043478;0.004343468092215168;0.008620689655172414;0.42589252954200885;0.6;94;70;13;21;200;5;21;134;13;80;13;14;5;21;14;5;13;3;8;1;0.01;0.8;FALSE;FALSE;200;10;2;sqrt;10
0,03;1;RandomForestClassifier;0.6001073537305421;0.99776885319054;0.7494553376906318;0.5741074704579912;0.6;94;70;13;21;200;5;21;134;13;80;13;14;5;21;14;5;13;3;8;1;0.01;0.8;FALSE;FALSE;200;10;2;sqrt;10
0,03;0;RandomForestClassifier;0.395933838731909;0.38389575676578686;0.38982188295165393;0.49311132490760456;0.5187959866220736;95;70;21;21;200;5;34;134;13;70;8;21;5;14;5;5;8;5;3;1;0.01;0.5;FALSE;FALSE;100;5;2;log2;10
0,03;1;RandomForestClassifier;0.5967636125082003;0.608879964301651;0.6027609055770292;0.5068886750923954;0.5187959866220736;95;70;21;21;200;5;34;134;13;70;8;21;5;14;5;5;8;5;3;1;0.01;0.5;FALSE;FALSE;100;5;2;log2;10
0,03;0;RandomForestClassifier;0.4310487200660611;0.5232208486468426;0.4726833685481437;0.4890340960679783;0.5325752508361205;96;70;21;21;200;8;21;200;13;70;13;14;5;14;5;5;5;5;3;3;0.01;0.3;FALSE;FALSE;100;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.6285788651743883;0.5388219544846051;0.5802498798654493;0.5109659039320217;0.5325752508361205;96;70;21;21;200;8;21;200;13;70;13;14;5;14;5;5;5;5;3;3;0.01;0.3;FALSE;FALSE;100;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.40006345177664976;0.4213164049448714;0.41041497152156226;0.4825408103066012;0.5153177257525083;97;70;13;21;200;8;21;200;13;70;13;21;5;14;14;3;5;5;5;3;0.01;0.5;FALSE;FALSE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.599352301642378;0.5780901383311022;0.5885292447473026;0.5174591896933989;0.5153177257525083;97;70;13;21;200;8;21;200;13;70;13;21;5;14;14;3;5;5;5;3;0.01;0.5;FALSE;FALSE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.41577356416597966;0.5055128633478115;0.4562726176115802;0.49040916235756404;0.5175919732441472;98;70;21;21;200;5;21;134;5;70;13;21;9;21;5;3;8;3;5;1;0.01;0.3;FALSE;TRUE;300;5;2;log2;10
0,03;1;RandomForestClassifier;0.6141814389989573;0.5256581883087907;0.5664823274825679;0.5095908376424358;0.5175919732441472;98;70;21;21;200;5;21;134;5;70;13;21;9;21;5;3;8;3;5;1;0.01;0.3;FALSE;TRUE;300;5;2;log2;10
0,03;0;RandomForestClassifier;0.4226860752540511;0.5141997995322419;0.46397347000301475;0.48273436769687056;0.5242809364548495;99;70;21;34;200;5;21;200;13;70;13;14;5;14;14;5;5;3;3;3;0.01;0.3;FALSE;FALSE;300;2;1;log2;10
0,03;1;RandomForestClassifier;0.6207616066770997;0.5310129406514948;0.5723905723905723;0.5172656323031294;0.5242809364548495;99;70;21;34;200;5;21;200;13;70;13;14;5;14;14;5;5;3;3;3;0.01;0.3;FALSE;FALSE;300;2;1;log2;10
0,03;0;RandomForestClassifier;0.42965641952983724;0.39692616104243233;0.4126432789162904;0.45821143280476107;0.5475585284280936;100;70;21;21;200;13;21;134;5;80;8;21;9;14;5;5;5;5;5;1;0.03;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6167728237791932;0.6481481481481481;0.63207136640557;0.5417885671952389;0.5475585284280936;100;70;21;21;200;13;21;134;5;80;8;21;9;14;5;5;5;5;5;1;0.03;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.3831529687042995;0.43768793852322085;0.4086088583905178;0.5090333863948201;0.49270903010033446;101;70;13;21;200;5;21;200;13;70;13;21;9;21;5;5;5;3;5;3;0.01;0.3;FALSE;TRUE;100;2;1;log2;10
0,03;1;RandomForestClassifier;0.5850591715976331;0.5294511378848729;0.5558678847505271;0.4909666136051799;0.49270903010033446;101;70;13;21;200;5;21;200;13;70;13;21;9;21;5;5;5;3;5;3;0.01;0.3;FALSE;TRUE;100;2;1;log2;10
0,03;0;RandomForestClassifier;0.3688663282571912;0.43701971266288003;0.40006117143294084;0.5176325825259683;0.4751839464882943;102;70;13;21;200;5;21;134;5;70;8;14;5;21;5;3;13;3;3;1;0.01;0.3;FALSE;TRUE;300;2;1;log2;10
0,03;1;RandomForestClassifier;0.5711376940697378;0.500669344042838;0.5335869694447747;0.4823674174740317;0.4751839464882943;102;70;13;21;200;5;21;134;5;70;8;14;5;21;5;3;13;3;3;1;0.01;0.3;FALSE;TRUE;300;2;1;log2;10
0,03;0;RandomForestClassifier;0.2413793103448276;0.004677581022385567;0.009177318911832186;0.381651639039359;0.5955852842809365;103;70;13;34;200;5;34;134;13;80;13;21;5;21;5;5;8;3;5;1;0.01;0.8;FALSE;TRUE;100;10;1;log2;10
0,03;1;RandomForestClassifier;0.5983551301065121;0.9901829540383758;0.7459450373981007;0.618348360960641;0.5955852842809365;103;70;13;34;200;5;34;134;13;80;13;21;5;21;5;5;8;3;5;1;0.01;0.8;FALSE;TRUE;100;10;1;log2;10
0,03;0;RandomForestClassifier;0.4673913043478261;0.014366855997327097;0.02787682333873582;0.43781086405241565;0.5987959866220736;104;70;13;21;200;8;21;134;13;70;21;14;5;21;14;5;5;3;8;1;0.01;0.8;FALSE;FALSE;100;10;2;sqrt;10
0,03;1;RandomForestClassifier;0.6004334281457402;0.9890673806336457;0.7472397808680995;0.5621891359475844;0.5987959866220736;104;70;13;21;200;8;21;134;13;70;21;14;5;21;14;5;5;3;8;1;0.01;0.8;FALSE;FALSE;100;10;2;sqrt;10
0,03;0;RandomForestClassifier;0.4597883597883598;0.2903441363180755;0.35592873233667827;0.42782795435370324;0.5792642140468227;105;70;13;34;200;5;21;200;5;80;8;21;9;14;5;3;8;3;8;1;0.03;0.8;FALSE;FALSE;100;2;4;sqrt;10
0,03;1;RandomForestClassifier;0.6196956132497762;0.7721999107541276;0.6875931260554287;0.5721720456462969;0.5792642140468227;105;70;13;34;200;5;21;200;5;80;8;21;9;14;5;3;8;3;8;1;0.03;0.8;FALSE;FALSE;100;2;4;sqrt;10
0,03;0;RandomForestClassifier;0.4505956552207428;0.4296692281991313;0.43988370104327007;0.43196966505066936;0.5618729096989966;106;70;21;34;200;13;21;200;13;80;8;21;5;14;14;3;13;3;8;3;0.03;0.3;FALSE;FALSE;100;10;4;sqrt;10
0,03;1;RandomForestClassifier;0.6305994373512227;0.6501561802766622;0.6402284961001867;0.5680303349493306;0.5618729096989966;106;70;21;34;200;13;21;200;13;80;8;21;5;14;14;3;13;3;8;3;0.03;0.3;FALSE;FALSE;100;10;4;sqrt;10
0,03;0;RandomForestClassifier;0.39040134717934327;0.4647510858670231;0.4243441122635753;0.5088803444837001;0.4951170568561873;107;70;21;21;200;13;34;200;13;70;13;14;9;14;5;5;8;5;3;1;0.01;0.3;FALSE;FALSE;100;2;1;log2;10
0,03;1;RandomForestClassifier;0.5904907975460123;0.5153949129852744;0.5503931379556827;0.49111965551629994;0.4951170568561873;107;70;21;21;200;13;34;200;13;70;13;14;9;14;5;5;8;5;3;1;0.01;0.3;FALSE;FALSE;100;2;1;log2;10
0,03;0;RandomForestClassifier;0.4158121071782997;0.4199799532241898;0.41788563829787234;0.4792706110479711;0.531505016722408;108;70;13;34;200;5;21;200;13;80;21;14;5;21;14;3;5;5;5;3;0.03;0.5;FALSE;FALSE;100;2;1;log2;10
0,03;1;RandomForestClassifier;0.610062893081761;0.605979473449353;0.6080143272890083;0.5207293889520289;0.531505016722408;108;70;13;34;200;5;21;200;13;80;21;14;5;21;14;3;5;5;5;3;0.03;0.5;FALSE;FALSE;100;2;1;log2;10
0,03;0;RandomForestClassifier;0.3987792472024415;0.3929168058803876;0.3958263211040054;0.48477393257180634;0.5197324414715719;109;70;13;21;200;8;21;134;5;80;13;21;9;14;14;5;13;3;3;3;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,03;1;RandomForestClassifier;0.598541758727353;0.6044176706827309;0.6014653641207816;0.5152260674281937;0.5197324414715719;109;70;13;21;200;8;21;134;5;80;13;21;9;14;14;5;13;3;3;3;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.4548054919908467;0.2656197794854661;0.3353722843282008;0.41889747802137756;0.5784615384615385;110;70;21;21;200;8;34;200;13;80;21;21;5;21;5;5;5;5;8;3;0.03;0.8;FALSE;FALSE;300;5;2;log2;10
0,03;1;RandomForestClassifier;0.6162039462196612;0.787371709058456;0.6913507689293761;0.5811025219786223;0.5784615384615385;110;70;21;21;200;8;34;200;13;80;21;21;5;21;5;5;5;5;8;3;0.03;0.8;FALSE;FALSE;300;5;2;log2;10
